Protein ID,GO ID,Function,Link
P76004,GO:0018773|GO:0046872,acetylpyruvate hydrolase activity|metal ion binding,https://www.uniprot.org/uniprotkb/P76004
P76062,GO:0001217|GO:2000143|GO:0003677,DNA-binding transcription repressor activity|negative regulation of DNA-templated transcription initiation|DNA binding,https://www.uniprot.org/uniprotkb/P76062
P76192,GO:0043546|GO:0009055|GO:0016625|GO:0051539|GO:0051536|GO:0046872,"molybdopterin cofactor binding|electron transfer activity|oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor|4 iron, 4 sulfur cluster binding|iron-sulfur cluster binding|metal ion binding",https://www.uniprot.org/uniprotkb/P76192
P76201,GO:0009055|GO:0006974,electron transfer activity|DNA damage response,https://www.uniprot.org/uniprotkb/P76201
P76510,,,https://www.uniprot.org/uniprotkb/P76510
P77129,,,https://www.uniprot.org/uniprotkb/P77129
P77234,GO:0006979,response to oxidative stress,https://www.uniprot.org/uniprotkb/P77234
P77252,GO:0005829,cytosol,https://www.uniprot.org/uniprotkb/P77252
P77296,,,https://www.uniprot.org/uniprotkb/P77296
P77439,GO:0016020|GO:0009401|GO:0016301|GO:0005737|GO:0008982|GO:0008965|GO:0046872,membrane|phosphoenolpyruvate-dependent sugar phosphotransferase system|kinase activity|cytoplasm|protein-N(PI)-phosphohistidine-sugar phosphotransferase activity|phosphoenolpyruvate-protein phosphotransferase activity|metal ion binding,https://www.uniprot.org/uniprotkb/P77439
P77510,GO:0004673|GO:0000155|GO:0006355|GO:0005886|GO:0005829|GO:0005524|GO:0030288|GO:0009927,protein histidine kinase activity|phosphorelay sensor kinase activity|regulation of DNA-templated transcription|plasma membrane|cytosol|ATP binding|outer membrane-bounded periplasmic space|histidine phosphotransfer kinase activity,https://www.uniprot.org/uniprotkb/P77510
P77657,,,https://www.uniprot.org/uniprotkb/P77657
P77667,GO:0097428|GO:0016226|GO:0006979|GO:0051539|GO:0051537|GO:0005737|GO:1990230|GO:0042803|GO:0005829|GO:0046872,"protein maturation by iron-sulfur cluster transfer|iron-sulfur cluster assembly|response to oxidative stress|4 iron, 4 sulfur cluster binding|2 iron, 2 sulfur cluster binding|cytoplasm|iron-sulfur cluster transfer complex|protein homodimerization activity|cytosol|metal ion binding",https://www.uniprot.org/uniprotkb/P77667
P77802,,,https://www.uniprot.org/uniprotkb/P77802
Q2EES3,GO:0006576|GO:0005524,biogenic amine metabolic process|ATP binding,https://www.uniprot.org/uniprotkb/Q2EES3
Q46909,GO:0005886|GO:0022857,plasma membrane|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/Q46909
Q47142,GO:0015528|GO:0005886|GO:0030395|GO:0071702,lactose:proton symporter activity|plasma membrane|lactose binding|obsolete organic substance transport,https://www.uniprot.org/uniprotkb/Q47142
Q6BF16,GO:0034194|GO:0008674,D-galactonate catabolic process|2-dehydro-3-deoxy-6-phosphogalactonate aldolase activity,https://www.uniprot.org/uniprotkb/Q6BF16
P00895,GO:0004049|GO:0000162|GO:0005950|GO:0046872,anthranilate synthase activity|tryptophan biosynthetic process|anthranilate synthase complex|metal ion binding,https://www.uniprot.org/uniprotkb/P00895
P04395,GO:0052821|GO:0052822|GO:0043916|GO:0006974|GO:0005737|GO:0006307|GO:0006281|GO:0006284|GO:0006285|GO:0032993|GO:0008725|GO:0003905|GO:0032131,"DNA-7-methyladenine glycosylase activity|DNA-3-methylguanine glycosylase activity|DNA-7-methylguanine glycosylase activity|DNA damage response|cytoplasm|DNA alkylation repair|DNA repair|base-excision repair|base-excision repair, AP site formation|protein-DNA complex|DNA-3-methyladenine glycosylase activity|alkylbase DNA N-glycosylase activity|alkylated DNA binding",https://www.uniprot.org/uniprotkb/P04395
P06971,GO:0016020|GO:0009279|GO:1902495|GO:0006879|GO:0038023|GO:0015643|GO:0044718|GO:0005506|GO:0015344|GO:0019904|GO:0046790,membrane|cell outer membrane|transmembrane transporter complex|intracellular iron ion homeostasis|signaling receptor activity|toxic substance binding|siderophore transmembrane transport|iron ion binding|siderophore uptake transmembrane transporter activity|protein domain specific binding|virion binding,https://www.uniprot.org/uniprotkb/P06971
P07102,GO:0016036|GO:0052745|GO:0008252|GO:0008707|GO:0030288|GO:0050308|GO:0003924|GO:0003993|GO:0071454,cellular response to phosphate starvation|inositol phosphate phosphatase activity|nucleotidase activity|4-phytase activity|outer membrane-bounded periplasmic space|sugar-phosphatase activity|GTPase activity|acid phosphatase activity|cellular response to anoxia,https://www.uniprot.org/uniprotkb/P07102
P08550,GO:0009403|GO:0005886,toxin biosynthetic process|plasma membrane,https://www.uniprot.org/uniprotkb/P08550
P09546,GO:0043565|GO:0003842|GO:0001217|GO:0000987|GO:0004657|GO:0006561|GO:0006979|GO:0050660|GO:0003677|GO:0045892|GO:0005886|GO:0042802|GO:0042803|GO:0005829|GO:0010133|GO:0009898,sequence-specific DNA binding|1-pyrroline-5-carboxylate dehydrogenase activity|DNA-binding transcription repressor activity|cis-regulatory region sequence-specific DNA binding|proline dehydrogenase activity|proline biosynthetic process|response to oxidative stress|flavin adenine dinucleotide binding|DNA binding|negative regulation of DNA-templated transcription|plasma membrane|identical protein binding|protein homodimerization activity|cytosol|proline catabolic process to glutamate|cytoplasmic side of plasma membrane,https://www.uniprot.org/uniprotkb/P09546
P0A7W7,GO:0003735|GO:0043488|GO:0002181|GO:0006417|GO:0000028|GO:0005737|GO:0019843|GO:0005829|GO:0022627,structural constituent of ribosome|regulation of mRNA stability|cytoplasmic translation|regulation of translation|ribosomal small subunit assembly|cytoplasm|rRNA binding|cytosol|cytosolic small ribosomal subunit,https://www.uniprot.org/uniprotkb/P0A7W7
P0A8G3,GO:0008880|GO:0019698|GO:0042840,glucuronate isomerase activity|D-galacturonate catabolic process|D-glucuronate catabolic process,https://www.uniprot.org/uniprotkb/P0A8G3
P0A8X2,GO:0042597,periplasmic space,https://www.uniprot.org/uniprotkb/P0A8X2
P0AA93,GO:0031670|GO:0004673|GO:0000155|GO:0005886|GO:0005524|GO:0007165|GO:0071555,cellular response to nutrient|protein histidine kinase activity|phosphorelay sensor kinase activity|plasma membrane|ATP binding|signal transduction|cell wall organization,https://www.uniprot.org/uniprotkb/P0AA93
P0AAC4,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/P0AAC4
P0AAS0,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/P0AAS0
P0ABC0,GO:0045263|GO:0005886|GO:1902600,"proton-transporting ATP synthase complex, coupling factor F(o)|plasma membrane|proton transmembrane transport",https://www.uniprot.org/uniprotkb/P0ABC0
P0ABN9,GO:0015740|GO:0015556|GO:0005886|GO:0015293|GO:0005469,C4-dicarboxylate transport|C4-dicarboxylate transmembrane transporter activity|plasma membrane|symporter activity|succinate:fumarate antiporter activity,https://www.uniprot.org/uniprotkb/P0ABN9
P0AC13,GO:0004156|GO:0005737|GO:0005829|GO:0046656|GO:0046654|GO:0009410|GO:0046872,dihydropteroate synthase activity|cytoplasm|cytosol|folic acid biosynthetic process|tetrahydrofolate biosynthetic process|response to xenobiotic stimulus|metal ion binding,https://www.uniprot.org/uniprotkb/P0AC13
P0AC81,GO:0004462|GO:0016151|GO:0005737|GO:0042803|GO:0005829|GO:0009636|GO:0019243,lactoylglutathione lyase activity|nickel cation binding|cytoplasm|protein homodimerization activity|cytosol|response to toxic substance|methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,https://www.uniprot.org/uniprotkb/P0AC81
P0ACN2,GO:0003677,DNA binding,https://www.uniprot.org/uniprotkb/P0ACN2
P0ADK6,GO:0009314|GO:0016491|GO:0006974|GO:0046677,response to radiation|oxidoreductase activity|DNA damage response|response to antibiotic,https://www.uniprot.org/uniprotkb/P0ADK6
P0ADW6,GO:0003824|GO:0051539|GO:0046872,"catalytic activity|4 iron, 4 sulfur cluster binding|metal ion binding",https://www.uniprot.org/uniprotkb/P0ADW6
P0ADZ7,GO:0016020|GO:0031522|GO:0043952|GO:0005886|GO:0032978,membrane|cell envelope Sec protein transport complex|protein transport by the Sec complex|plasma membrane|protein insertion into membrane from inner side,https://www.uniprot.org/uniprotkb/P0ADZ7
P0AE30,GO:0016020|GO:0097638|GO:0006865|GO:0005886|GO:0055052|GO:0022857,"membrane|L-arginine import across plasma membrane|amino acid transport|plasma membrane|ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|transmembrane transporter activity",https://www.uniprot.org/uniprotkb/P0AE30
P0AE85,GO:0006950|GO:0051082|GO:0042802|GO:0030288,response to stress|unfolded protein binding|identical protein binding|outer membrane-bounded periplasmic space,https://www.uniprot.org/uniprotkb/P0AE85
P0AEJ4,GO:0006970|GO:0004721|GO:0000160|GO:0000155|GO:0005886|GO:0042802|GO:0042803|GO:0005829|GO:0005524|GO:0030288|GO:0007165|GO:0046777,response to osmotic stress|phosphoprotein phosphatase activity|phosphorelay signal transduction system|phosphorelay sensor kinase activity|plasma membrane|identical protein binding|protein homodimerization activity|cytosol|ATP binding|outer membrane-bounded periplasmic space|signal transduction|protein autophosphorylation,https://www.uniprot.org/uniprotkb/P0AEJ4
P0AEN8,GO:0062193|GO:0036373|GO:0036065|GO:0016857|GO:0005737|GO:0006004|GO:0042802|GO:0042806|GO:0042354,"D-ribose pyranase activity|L-fucose mutarotase activity|fucosylation|racemase and epimerase activity, acting on carbohydrates and derivatives|cytoplasm|fucose metabolic process|identical protein binding|fucose binding|L-fucose metabolic process",https://www.uniprot.org/uniprotkb/P0AEN8
P0AES4,GO:0016020|GO:0009330|GO:0034335|GO:2000104|GO:0008094|GO:0005737|GO:0003677|GO:0006351|GO:0006261|GO:0006265|GO:0005694|GO:0042802|GO:0005829|GO:0005524|GO:0003918|GO:0046677|GO:0009410,"membrane|DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex|DNA negative supercoiling activity|negative regulation of DNA-templated DNA replication|ATP-dependent activity, acting on DNA|cytoplasm|DNA binding|DNA-templated transcription|DNA-templated DNA replication|DNA topological change|chromosome|identical protein binding|cytosol|ATP binding|DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity|response to antibiotic|response to xenobiotic stimulus",https://www.uniprot.org/uniprotkb/P0AES4
P0AF78,GO:0042802,identical protein binding,https://www.uniprot.org/uniprotkb/P0AF78
P0AGC5,GO:0009279|GO:0009253|GO:0016998|GO:0008933|GO:0071555,cell outer membrane|peptidoglycan catabolic process|cell wall macromolecule catabolic process|lytic transglycosylase activity|cell wall organization,https://www.uniprot.org/uniprotkb/P0AGC5
P0AGL7,GO:0070475|GO:0070042|GO:0005737|GO:0042803,rRNA base methylation|rRNA (uridine-N3-)-methyltransferase activity|cytoplasm|protein homodimerization activity,https://www.uniprot.org/uniprotkb/P0AGL7
P0C066,GO:0009279|GO:0009253|GO:0016798|GO:0016998|GO:0008933|GO:0008932|GO:0030288|GO:0071555|GO:0034599,"cell outer membrane|peptidoglycan catabolic process|hydrolase activity, acting on glycosyl bonds|cell wall macromolecule catabolic process|lytic transglycosylase activity|lytic endotransglycosylase activity|outer membrane-bounded periplasmic space|cell wall organization|cellular response to oxidative stress",https://www.uniprot.org/uniprotkb/P0C066
P0DPN0,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/P0DPN0
P0DPO6,,,https://www.uniprot.org/uniprotkb/P0DPO6
P0DPO8,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/P0DPO8
P0DPP1,,,https://www.uniprot.org/uniprotkb/P0DPP1
P10378,GO:0016020|GO:0009239|GO:0016746|GO:0047527|GO:0008668|GO:0005829|GO:0005524,"membrane|enterobactin biosynthetic process|acyltransferase activity|2,3-dihydroxybenzoate-serine ligase activity|2,3-dihydroxybenzoate--[aryl-carrier protein] ligase|cytosol|ATP binding",https://www.uniprot.org/uniprotkb/P10378
P10384,GO:0009279|GO:0015483|GO:0022834,cell outer membrane|long-chain fatty acid transporting porin activity|ligand-gated channel activity,https://www.uniprot.org/uniprotkb/P10384
P10903,GO:0043602|GO:0015707|GO:0015706|GO:0042128|GO:0015113|GO:0015112|GO:0005886|GO:0005452,nitrate catabolic process|nitrite transport|nitrate transmembrane transport|nitrate assimilation|nitrite transmembrane transporter activity|nitrate transmembrane transporter activity|plasma membrane|solute:inorganic anion antiporter activity,https://www.uniprot.org/uniprotkb/P10903
P11071,GO:0000287|GO:0016208|GO:0004674|GO:0004722|GO:0004721|GO:0030145|GO:0005737|GO:0006006|GO:0005524|GO:0008772|GO:0006097|GO:0006099,magnesium ion binding|AMP binding|protein serine/threonine kinase activity|protein serine/threonine phosphatase activity|phosphoprotein phosphatase activity|manganese ion binding|cytoplasm|glucose metabolic process|ATP binding|[isocitrate dehydrogenase (NADP+)] kinase activity|glyoxylate cycle|tricarboxylic acid cycle,https://www.uniprot.org/uniprotkb/P11071
P15977,GO:0102500|GO:0004134|GO:0000025|GO:0005829|GO:0005980,obsolete beta-maltose 4-alpha-glucanotransferase activity|4-alpha-glucanotransferase activity|maltose catabolic process|cytosol|glycogen catabolic process,https://www.uniprot.org/uniprotkb/P15977
P16525,GO:0043565|GO:0005737|GO:0006274|GO:0071807,sequence-specific DNA binding|cytoplasm|DNA replication termination|replication fork arrest involved in DNA replication termination,https://www.uniprot.org/uniprotkb/P16525
P16679,GO:0015716|GO:0061694|GO:0061693|GO:0016887|GO:1904176|GO:0019700|GO:0005524|GO:0019634,organic phosphonate transport|alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex|alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity|ATP hydrolysis activity|carbon phosphorus lyase complex|organic phosphonate catabolic process|ATP binding|organic phosphonate metabolic process,https://www.uniprot.org/uniprotkb/P16679
P18196,GO:0000902|GO:0000917|GO:0060187|GO:0051301|GO:0051302|GO:0042802|GO:0005829|GO:0032955,cell morphogenesis|division septum assembly|cell pole|cell division|regulation of cell division|identical protein binding|cytosol|regulation of division septum assembly,https://www.uniprot.org/uniprotkb/P18196
P21893,GO:0045145|GO:0003676|GO:0006310|GO:0006281|GO:0010165,single-stranded DNA 5'-3' DNA exonuclease activity|nucleic acid binding|DNA recombination|DNA repair|response to X-ray,https://www.uniprot.org/uniprotkb/P21893
P23877,GO:0016020|GO:0033214|GO:0033212|GO:0015685|GO:0015620|GO:0005886|GO:0055052|GO:0022857,"membrane|siderophore-dependent iron import into cell|iron import into cell|ferric-enterobactin import into cell|ferric-enterobactin transmembrane transporter activity|plasma membrane|ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing|transmembrane transporter activity",https://www.uniprot.org/uniprotkb/P23877
P24173,GO:0009244|GO:0008920|GO:0008713|GO:0005886|GO:0005829,lipopolysaccharide core region biosynthetic process|lipopolysaccharide heptosyltransferase activity|ADP-heptose-lipopolysaccharide heptosyltransferase activity|plasma membrane|cytosol,https://www.uniprot.org/uniprotkb/P24173
P24242,GO:0043565|GO:0003700|GO:0000976|GO:0006351|GO:0006355|GO:0045892,sequence-specific DNA binding|DNA-binding transcription factor activity|transcription cis-regulatory region binding|DNA-templated transcription|regulation of DNA-templated transcription|negative regulation of DNA-templated transcription,https://www.uniprot.org/uniprotkb/P24242
P25524,GO:0004131|GO:0102480|GO:0006209|GO:0008270|GO:0035888|GO:0008198|GO:0042802|GO:0005829,cytosine deaminase activity|obsolete 5-fluorocytosine deaminase activity|cytosine catabolic process|zinc ion binding|isoguanine deaminase activity|ferrous iron binding|identical protein binding|cytosol,https://www.uniprot.org/uniprotkb/P25524
P27127,GO:0009244|GO:0016757|GO:0008921|GO:0005829,"lipopolysaccharide core region biosynthetic process|glycosyltransferase activity|lipopolysaccharide-1,6-galactosyltransferase activity|cytosol",https://www.uniprot.org/uniprotkb/P27127
