Protein ID,GO ID,Function,Link
P09624,GO:0004148|GO:0004591|GO:0006564|GO:0006574|GO:0006546|GO:0006552|GO:0006550|GO:0004375|GO:0004738|GO:0045254|GO:0045252|GO:0050660|GO:0005739|GO:0042743|GO:0042645|GO:0005960|GO:0006103|GO:0006086|GO:0006090,dihydrolipoyl dehydrogenase activity|oxoglutarate dehydrogenase (succinyl-transferring) activity|L-serine biosynthetic process|valine catabolic process|glycine catabolic process|L-leucine catabolic process|isoleucine catabolic process|glycine dehydrogenase (decarboxylating) activity|pyruvate dehydrogenase activity|pyruvate dehydrogenase complex|oxoglutarate dehydrogenase complex|flavin adenine dinucleotide binding|mitochondrion|hydrogen peroxide metabolic process|mitochondrial nucleoid|glycine cleavage complex|2-oxoglutarate metabolic process|acetyl-CoA biosynthetic process from pyruvate|pyruvate metabolic process,https://www.uniprot.org/uniprotkb/P09624
P0CX09,GO:0050086|GO:0046029|GO:0019594,mannitol 2-dehydrogenase activity|mannitol dehydrogenase activity|mannitol metabolic process,https://www.uniprot.org/uniprotkb/P0CX09
P11745,GO:0006606|GO:0048471|GO:0031509|GO:0006404|GO:0006409|GO:0000054|GO:0006913|GO:0005634|GO:0005096|GO:0031267|GO:0005829|GO:0000781,"protein import into nucleus|perinuclear region of cytoplasm|subtelomeric heterochromatin formation|RNA import into nucleus|tRNA export from nucleus|ribosomal subunit export from nucleus|nucleocytoplasmic transport|nucleus|GTPase activator activity|small GTPase binding|cytosol|chromosome, telomeric region",https://www.uniprot.org/uniprotkb/P11745
P15367,GO:0004252|GO:0006465|GO:0045047|GO:0008233|GO:0005789|GO:0005783|GO:0005787,serine-type endopeptidase activity|signal peptide processing|protein targeting to ER|peptidase activity|endoplasmic reticulum membrane|endoplasmic reticulum|signal peptidase complex,https://www.uniprot.org/uniprotkb/P15367
P15624,GO:0009328|GO:0000287|GO:1990825|GO:0006432|GO:0004826|GO:0005737|GO:0005524,phenylalanine-tRNA ligase complex|magnesium ion binding|sequence-specific mRNA binding|phenylalanyl-tRNA aminoacylation|phenylalanine-tRNA ligase activity|cytoplasm|ATP binding,https://www.uniprot.org/uniprotkb/P15624
P16151,GO:0006621|GO:0016020|GO:0000301|GO:0006486|GO:0005789|GO:0015031,"protein retention in ER lumen|membrane|retrograde transport, vesicle recycling within Golgi|protein glycosylation|endoplasmic reticulum membrane|protein transport",https://www.uniprot.org/uniprotkb/P16151
P19541,GO:0043565|GO:0001228|GO:0000978|GO:0000977|GO:0061414|GO:0061415|GO:0045722|GO:0008270|GO:0005737|GO:0045944|GO:0005634|GO:0071466|GO:0071555,"sequence-specific DNA binding|DNA-binding transcription activator activity, RNA polymerase II-specific|RNA polymerase II cis-regulatory region sequence-specific DNA binding|RNA polymerase II transcription regulatory region sequence-specific DNA binding|positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source|negative regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source|positive regulation of gluconeogenesis|zinc ion binding|cytoplasm|positive regulation of transcription by RNA polymerase II|nucleus|cellular response to xenobiotic stimulus|cell wall organization",https://www.uniprot.org/uniprotkb/P19541
P23060,NA,NA,https://www.uniprot.org/uniprotkb/P23060
P23337,GO:0004373|GO:0005737|GO:0005739|GO:0005978,"alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity|cytoplasm|mitochondrion|glycogen biosynthetic process",https://www.uniprot.org/uniprotkb/P23337
P25332,GO:0004747|GO:0005737|GO:0005634|GO:0005524|GO:0019303|GO:0046872,ribokinase activity|cytoplasm|nucleus|ATP binding|D-ribose catabolic process|metal ion binding,https://www.uniprot.org/uniprotkb/P25332
P25333,GO:0004672|GO:0004674|GO:0000082|GO:0045807|GO:0106310|GO:0008104|GO:1903329|GO:0005737|GO:0005739|GO:0030003|GO:0005524,protein kinase activity|protein serine/threonine kinase activity|G1/S transition of mitotic cell cycle|positive regulation of endocytosis|protein serine kinase activity|protein localization|regulation of iron-sulfur cluster assembly|cytoplasm|mitochondrion|intracellular monoatomic cation homeostasis|ATP binding,https://www.uniprot.org/uniprotkb/P25333
P25339,GO:0003729|GO:0000288|GO:0008104|GO:0005737|GO:0017148|GO:0010608,"mRNA binding|nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|protein localization|cytoplasm|negative regulation of translation|post-transcriptional regulation of gene expression",https://www.uniprot.org/uniprotkb/P25339
P25384,GO:0003723|GO:0003887|GO:0004523|GO:0006508|GO:0004190|GO:0005737|GO:0003677|GO:0006310|GO:0005634|GO:0015074|GO:0005524|GO:0003964|GO:0032196|GO:0046872,RNA binding|DNA-directed DNA polymerase activity|RNA-DNA hybrid ribonuclease activity|proteolysis|aspartic-type endopeptidase activity|cytoplasm|DNA binding|DNA recombination|nucleus|DNA integration|ATP binding|RNA-directed DNA polymerase activity|transposition|metal ion binding,https://www.uniprot.org/uniprotkb/P25384
P25389,GO:0000921|GO:0004672|GO:0004674|GO:0001786|GO:0008360|GO:0070300|GO:0106310|GO:0000131|GO:0005737|GO:0005634|GO:0005886|GO:0005546|GO:0005524|GO:0044879|GO:0005940|GO:0005935|GO:0007117|GO:0032174,"septin ring assembly|protein kinase activity|protein serine/threonine kinase activity|phosphatidylserine binding|regulation of cell shape|phosphatidic acid binding|protein serine kinase activity|incipient cellular bud site|cytoplasm|nucleus|plasma membrane|phosphatidylinositol-4,5-bisphosphate binding|ATP binding|mitotic morphogenesis checkpoint signaling|septin ring|cellular bud neck|budding cell bud growth|cellular bud neck septin collar",https://www.uniprot.org/uniprotkb/P25389
P29453,GO:0003723|GO:0003735|GO:0000470|GO:0002181|GO:0005829|GO:0022625,RNA binding|structural constituent of ribosome|maturation of LSU-rRNA|cytoplasmic translation|cytosol|cytosolic large ribosomal subunit,https://www.uniprot.org/uniprotkb/P29453
P32325,GO:0001100|GO:1905561|GO:0043539|GO:0031431|GO:1903468|GO:0051301|GO:0060903|GO:0033314|GO:0008270|GO:0001934|GO:1901987|GO:1903343|GO:0005737|GO:0003688|GO:0006270|GO:0006279|GO:0005634|GO:0005813|GO:0000775|GO:0000785|GO:0007059|GO:0010571,"negative regulation of exit from mitosis|positive regulation of kinetochore assembly|protein serine/threonine kinase activator activity|Dbf4-dependent protein kinase complex|positive regulation of DNA replication initiation|cell division|positive regulation of meiosis I|mitotic DNA replication checkpoint signaling|zinc ion binding|positive regulation of protein phosphorylation|regulation of cell cycle phase transition|positive regulation of meiotic DNA double-strand break formation|cytoplasm|DNA replication origin binding|DNA replication initiation|premeiotic DNA replication|nucleus|centrosome|chromosome, centromeric region|chromatin|chromosome segregation|positive regulation of nuclear cell cycle DNA replication",https://www.uniprot.org/uniprotkb/P32325
P32610,GO:0061795|GO:0000329|GO:0000221|GO:0048388|GO:0016471|GO:0033176|GO:0045121|GO:0000139|GO:1902600|GO:0007035|GO:0046961,"Golgi lumen acidification|fungal-type vacuole membrane|vacuolar proton-transporting V-type ATPase, V1 domain|endosomal lumen acidification|vacuolar proton-transporting V-type ATPase complex|proton-transporting V-type ATPase complex|membrane raft|Golgi membrane|proton transmembrane transport|vacuolar acidification|proton-transporting ATPase activity, rotational mechanism",https://www.uniprot.org/uniprotkb/P32610
P32854,GO:0010008|GO:0000329|GO:0012505|GO:0048278|GO:0048210|GO:0006886|GO:0006895|GO:0006896|GO:0016236|GO:0000011|GO:0006906|GO:0000139|GO:0000149|GO:0005794|GO:0005768|GO:0031201|GO:0005829|GO:0005484|GO:0032258,endosome membrane|fungal-type vacuole membrane|endomembrane system|vesicle docking|Golgi vesicle fusion to target membrane|intracellular protein transport|Golgi to endosome transport|Golgi to vacuole transport|macroautophagy|vacuole inheritance|vesicle fusion|Golgi membrane|SNARE binding|Golgi apparatus|endosome|SNARE complex|cytosol|SNAP receptor activity|cytoplasm to vacuole targeting by the Cvt pathway,https://www.uniprot.org/uniprotkb/P32854
P34222,GO:0004045|GO:0005741|GO:0005739|GO:0005829|GO:0032435,aminoacyl-tRNA hydrolase activity|mitochondrial outer membrane|mitochondrion|cytosol|negative regulation of proteasomal ubiquitin-dependent protein catabolic process,https://www.uniprot.org/uniprotkb/P34222
P34249,NA,NA,https://www.uniprot.org/uniprotkb/P34249
P34253,GO:0002098|GO:0005737|GO:0003682|GO:0006357|GO:0005634|GO:0005524,tRNA wobble uridine modification|cytoplasm|chromatin binding|regulation of transcription by RNA polymerase II|nucleus|ATP binding,https://www.uniprot.org/uniprotkb/P34253
P36139,GO:0016020|GO:0009060|GO:0005811,membrane|aerobic respiration|lipid droplet,https://www.uniprot.org/uniprotkb/P36139
P36148,GO:0016024|GO:0016287|GO:0004366|GO:0090207|GO:0102420|GO:0005737|GO:0005789|GO:0005783|GO:0008654|GO:0005811,CDP-diacylglycerol biosynthetic process|glycerone-phosphate O-acyltransferase activity|glycerol-3-phosphate O-acyltransferase activity|regulation of triglyceride metabolic process|obsolete sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity|cytoplasm|endoplasmic reticulum membrane|endoplasmic reticulum|phospholipid biosynthetic process|lipid droplet,https://www.uniprot.org/uniprotkb/P36148
P36532,GO:0003735|GO:0005762|GO:0005743|GO:0005739|GO:0030435|GO:0032543,structural constituent of ribosome|mitochondrial large ribosomal subunit|mitochondrial inner membrane|mitochondrion|sporulation resulting in formation of a cellular spore|mitochondrial translation,https://www.uniprot.org/uniprotkb/P36532
P37370,GO:0003779|GO:0006897|GO:0043332|GO:0051666|GO:0000131|GO:0030479|GO:0005935|GO:2000601|GO:0007121|GO:0032465,actin binding|endocytosis|mating projection tip|actin cortical patch localization|incipient cellular bud site|actin cortical patch|cellular bud neck|positive regulation of Arp2/3 complex-mediated actin nucleation|bipolar cellular bud site selection|regulation of cytokinesis,https://www.uniprot.org/uniprotkb/P37370
P38112,GO:0003723|GO:0003724|GO:0000463|GO:0000466|GO:0016887|GO:0005730|GO:0005524|GO:0042273,"RNA binding|RNA helicase activity|maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)|ATP hydrolysis activity|nucleolus|ATP binding|ribosomal large subunit biogenesis",https://www.uniprot.org/uniprotkb/P38112
P38132,GO:0043596|GO:0071162|GO:0000727|GO:1904931|GO:0097373|GO:0031509|GO:0016887|GO:0033260|GO:0005737|GO:0003688|GO:0003682|GO:0006267|GO:0006268|GO:0006270|GO:0006271|GO:0006279|GO:0005634|GO:0005654|GO:0005656|GO:0017116|GO:0031261|GO:0031298|GO:0005524|GO:0042555|GO:0030466|GO:0000781,"nuclear replication fork|CMG complex|double-strand break repair via break-induced replication|MCM complex binding|MCM core complex|subtelomeric heterochromatin formation|ATP hydrolysis activity|nuclear DNA replication|cytoplasm|DNA replication origin binding|chromatin binding|pre-replicative complex assembly involved in nuclear cell cycle DNA replication|DNA unwinding involved in DNA replication|DNA replication initiation|DNA strand elongation involved in DNA replication|premeiotic DNA replication|nucleus|nucleoplasm|nuclear pre-replicative complex|single-stranded DNA helicase activity|DNA replication preinitiation complex|replication fork protection complex|ATP binding|MCM complex|silent mating-type cassette heterochromatin formation|chromosome, telomeric region",https://www.uniprot.org/uniprotkb/P38132
P38163,GO:0006887|GO:0006893|GO:0045159|GO:0005737|GO:0005096|GO:0005886|GO:0005935|GO:0019905,exocytosis|Golgi to plasma membrane transport|myosin II binding|cytoplasm|GTPase activator activity|plasma membrane|cellular bud neck|syntaxin binding,https://www.uniprot.org/uniprotkb/P38163
P38211,GO:0120097|GO:0006506|GO:0031505|GO:0031501|GO:0004376|GO:0000030|GO:0000009|GO:0035268|GO:0005739|GO:0005789|GO:0005783,"glycosylphosphatidylinositol-mannosyltransferase II complex|GPI anchor biosynthetic process|fungal-type cell wall organization|mannosyltransferase complex|glycolipid mannosyltransferase activity|mannosyltransferase activity|alpha-1,6-mannosyltransferase activity|protein mannosylation|mitochondrion|endoplasmic reticulum membrane|endoplasmic reticulum",https://www.uniprot.org/uniprotkb/P38211
P38274,GO:0000902|GO:0000086|GO:0051301|GO:0008469|GO:0035243|GO:0035241|GO:0051726|GO:0000144|GO:0030163|GO:0005737|GO:0006355|GO:0005634|GO:0042054|GO:0045840|GO:0005824|GO:0005829|GO:0005935|GO:0032174|GO:0032259,cell morphogenesis|G2/M transition of mitotic cell cycle|cell division|histone arginine N-methyltransferase activity|protein-arginine omega-N symmetric methyltransferase activity|protein-arginine omega-N monomethyltransferase activity|regulation of cell cycle|cellular bud neck septin ring|protein catabolic process|cytoplasm|regulation of DNA-templated transcription|nucleus|histone methyltransferase activity|positive regulation of mitotic nuclear division|outer plaque of spindle pole body|cytosol|cellular bud neck|cellular bud neck septin collar|methylation,https://www.uniprot.org/uniprotkb/P38274
P38290,GO:0006611|GO:0016567|GO:0005634,protein export from nucleus|protein ubiquitination|nucleus,https://www.uniprot.org/uniprotkb/P38290
P38439,GO:0003723|GO:0003712|GO:0061629|GO:2001209|GO:0009302|GO:0016593|GO:0090262|GO:0006325|GO:0006368|GO:0006353|GO:0005634|GO:1990269|GO:0032968,RNA binding|transcription coregulator activity|RNA polymerase II-specific DNA-binding transcription factor binding|positive regulation of transcription elongation by RNA polymerase I|sno(s)RNA transcription|Cdc73/Paf1 complex|regulation of transcription-coupled nucleotide-excision repair|chromatin organization|transcription elongation by RNA polymerase II|DNA-templated transcription termination|nucleus|RNA polymerase II C-terminal domain phosphoserine binding|positive regulation of transcription elongation by RNA polymerase II,https://www.uniprot.org/uniprotkb/P38439
P38615,GO:0004672|GO:0004674|GO:0004712|GO:0106310|GO:0030154|GO:0005737|GO:0005634|GO:0005524|GO:0030437|GO:0007165,protein kinase activity|protein serine/threonine kinase activity|protein serine/threonine/tyrosine kinase activity|protein serine kinase activity|cell differentiation|cytoplasm|nucleus|ATP binding|ascospore formation|signal transduction,https://www.uniprot.org/uniprotkb/P38615
P38767,GO:0016020|GO:1990961|GO:0006556|GO:0015297|GO:0042910|GO:0022857,membrane|xenobiotic detoxification by transmembrane export across the plasma membrane|S-adenosylmethionine biosynthetic process|antiporter activity|xenobiotic transmembrane transporter activity|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/P38767
P38867,GO:0003677|GO:0045944|GO:0005634,DNA binding|positive regulation of transcription by RNA polymerase II|nucleus,https://www.uniprot.org/uniprotkb/P38867
P38930,GO:0006974|GO:0000028|GO:0060962|GO:0051726|GO:0005730|GO:0005737|GO:0042790|GO:0006359|GO:0006356|GO:0005654|GO:0019887|GO:0030490|GO:0030291|GO:0005956|GO:0032040|GO:0034456|GO:0032545,DNA damage response|ribosomal small subunit assembly|regulation of ribosomal protein gene transcription by RNA polymerase II|regulation of cell cycle|nucleolus|cytoplasm|nucleolar large rRNA transcription by RNA polymerase I|regulation of transcription by RNA polymerase III|regulation of transcription by RNA polymerase I|nucleoplasm|protein kinase regulator activity|maturation of SSU-rRNA|protein serine/threonine kinase inhibitor activity|protein kinase CK2 complex|small-subunit processome|UTP-C complex|CURI complex,https://www.uniprot.org/uniprotkb/P38930
P39540,GO:0030148|GO:0005789|GO:0005783|GO:0042761|GO:0034626|GO:0034625|GO:0009922|GO:0019368|GO:0019367,"sphingolipid biosynthetic process|endoplasmic reticulum membrane|endoplasmic reticulum|very long-chain fatty acid biosynthetic process|fatty acid elongation, polyunsaturated fatty acid|fatty acid elongation, monounsaturated fatty acid|fatty acid elongase activity|fatty acid elongation, unsaturated fatty acid|fatty acid elongation, saturated fatty acid",https://www.uniprot.org/uniprotkb/P39540
P39543,GO:0016020|GO:0006888|GO:0005789|GO:0005783|GO:0015031,membrane|endoplasmic reticulum to Golgi vesicle-mediated transport|endoplasmic reticulum membrane|endoplasmic reticulum|protein transport,https://www.uniprot.org/uniprotkb/P39543
P40007,GO:0005730|GO:0006364|GO:0005634|GO:0030687|GO:0042273,"nucleolus|rRNA processing|nucleus|preribosome, large subunit precursor|ribosomal large subunit biogenesis",https://www.uniprot.org/uniprotkb/P40007
P40032,GO:0000288|GO:0031543|GO:0006450|GO:0006449|GO:0006415|GO:0031418|GO:0018188|GO:0008143|GO:0008198|GO:0005737|GO:0005634,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|peptidyl-proline dioxygenase activity|regulation of translational fidelity|regulation of translational termination|translational termination|L-ascorbic acid binding|peptidyl-proline di-hydroxylation|poly(A) binding|ferrous iron binding|cytoplasm|nucleus",https://www.uniprot.org/uniprotkb/P40032
