Protein ID,GO ID,Function,Link
A0A7U9CS50,GO:0005886|GO:0042884|GO:0055085,plasma membrane|microcin transport|transmembrane transport,https://www.uniprot.org/uniprotkb/A0A7U9CS50
A0A7U9CT69,GO:0004022|GO:0008270|GO:0005737,alcohol dehydrogenase (NAD+) activity|zinc ion binding|cytoplasm,https://www.uniprot.org/uniprotkb/A0A7U9CT69
A0A7U9CSI4,GO:0009273|GO:0005886,peptidoglycan-based cell wall biogenesis|plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9CSI4
A0A7U9CSR6,GO:0043565|GO:0003700,sequence-specific DNA binding|DNA-binding transcription factor activity,https://www.uniprot.org/uniprotkb/A0A7U9CSR6
A0A7U9GTG2,GO:0004493|GO:0046491|GO:0046872,methylmalonyl-CoA epimerase activity|L-methylmalonyl-CoA metabolic process|metal ion binding,https://www.uniprot.org/uniprotkb/A0A7U9GTG2
A0A7U9CRM2,GO:0005829|GO:0019239,cytosol|deaminase activity,https://www.uniprot.org/uniprotkb/A0A7U9CRM2
A0A7U9CSX0,GO:0005886|GO:0042970,plasma membrane|homoserine transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CSX0
A0A7U9GQG7,GO:0016020|GO:0016298,membrane|lipase activity,https://www.uniprot.org/uniprotkb/A0A7U9GQG7
A0A7U9CMS6,GO:0006538|GO:0004351|GO:0030170|GO:0005829,glutamate catabolic process|glutamate decarboxylase activity|pyridoxal phosphate binding|cytosol,https://www.uniprot.org/uniprotkb/A0A7U9CMS6
A0A7U9CLT7,GO:0005886|GO:0042910,plasma membrane|xenobiotic transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CLT7
A0A7U9CS06,GO:0004386|GO:0016787|GO:0003676|GO:0005524,helicase activity|hydrolase activity|nucleic acid binding|ATP binding,https://www.uniprot.org/uniprotkb/A0A7U9CS06
A0A7U9GQL4,GO:0004674|GO:0005829,protein serine/threonine kinase activity|cytosol,https://www.uniprot.org/uniprotkb/A0A7U9GQL4
A0A7U9GT95,GO:0008812|GO:0050660|GO:0019285,choline dehydrogenase activity|flavin adenine dinucleotide binding|glycine betaine biosynthetic process from choline,https://www.uniprot.org/uniprotkb/A0A7U9GT95
A0A7U9CR81,GO:0009338|GO:0043139|GO:0006310|GO:0017116|GO:0005524,exodeoxyribonuclease V complex|5'-3' DNA helicase activity|DNA recombination|single-stranded DNA helicase activity|ATP binding,https://www.uniprot.org/uniprotkb/A0A7U9CR81
A0A7U9CSJ4,GO:0008237,metallopeptidase activity,https://www.uniprot.org/uniprotkb/A0A7U9CSJ4
A0A7U9GSP9,GO:0004022|GO:0005737,alcohol dehydrogenase (NAD+) activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A7U9GSP9
A0A7U9CLI0,GO:0003824|GO:0031177,catalytic activity|phosphopantetheine binding,https://www.uniprot.org/uniprotkb/A0A7U9CLI0
A0A7U9CRV2,GO:0005886|GO:0042884|GO:0055085,plasma membrane|microcin transport|transmembrane transport,https://www.uniprot.org/uniprotkb/A0A7U9CRV2
A0A7U9GSA1,GO:0016787|GO:0005737,hydrolase activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A7U9GSA1
A0A7U9CMV0,GO:0008237,metallopeptidase activity,https://www.uniprot.org/uniprotkb/A0A7U9CMV0
A0A7U9CP68,GO:0016020|GO:0015833|GO:1904680|GO:0034040|GO:0016887|GO:0005524|GO:0140359,membrane|peptide transport|peptide transmembrane transporter activity|ATPase-coupled lipid transmembrane transporter activity|ATP hydrolysis activity|ATP binding|ABC-type transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CP68
A0A7U9CRC9,GO:0004458|GO:1903457|GO:0008720|GO:0071949,D-lactate dehydrogenase (cytochrome) activity|lactate catabolic process|D-lactate dehydrogenase activity|FAD binding,https://www.uniprot.org/uniprotkb/A0A7U9CRC9
A0A7U9CW52,GO:0016301|GO:0004781|GO:0005737|GO:0010134|GO:0019379,"kinase activity|sulfate adenylyltransferase (ATP) activity|cytoplasm|sulfate assimilation via adenylyl sulfate reduction|sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)",https://www.uniprot.org/uniprotkb/A0A7U9CW52
A0A7U9CYL0,GO:0016020|GO:0016747|GO:0009103,"membrane|acyltransferase activity, transferring groups other than amino-acyl groups|lipopolysaccharide biosynthetic process",https://www.uniprot.org/uniprotkb/A0A7U9CYL0
A0A7U9GRJ5,GO:0015891|GO:0031992|GO:0098797|GO:0015031|GO:0030288|GO:0055085,siderophore transport|energy transducer activity|plasma membrane protein complex|protein transport|outer membrane-bounded periplasmic space|transmembrane transport,https://www.uniprot.org/uniprotkb/A0A7U9GRJ5
A0A7U9GS67,GO:0005886|GO:0042907,plasma membrane|xanthine transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9GS67
A0A7U9CT56,GO:0003886|GO:0009307|GO:0003677|GO:0032259,DNA (cytosine-5-)-methyltransferase activity|DNA restriction-modification system|DNA binding|methylation,https://www.uniprot.org/uniprotkb/A0A7U9CT56
A0A7U9GS85,GO:0003850|GO:0008801|GO:0043136,2-deoxyglucose-6-phosphatase activity|beta-phosphoglucomutase activity|glycerol-3-phosphatase activity,https://www.uniprot.org/uniprotkb/A0A7U9GS85
A0A7U9GRJ6,GO:0000271|GO:0008483|GO:0030170,polysaccharide biosynthetic process|transaminase activity|pyridoxal phosphate binding,https://www.uniprot.org/uniprotkb/A0A7U9GRJ6
A0A7U9GSE8,GO:0009058|GO:0016853|GO:0005737,biosynthetic process|isomerase activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A7U9GSE8
A0A7U9CMC4,GO:0010253|GO:0010280|GO:0010315|GO:0051555|GO:0008460|GO:0050377,"UDP-rhamnose biosynthetic process|UDP-L-rhamnose synthase activity|auxin export across the plasma membrane|flavonol biosynthetic process|dTDP-glucose 4,6-dehydratase activity|UDP-glucose 4,6-dehydratase activity",https://www.uniprot.org/uniprotkb/A0A7U9CMC4
A0A7U9CQJ9,GO:1902201|GO:0043709|GO:0052621|GO:0005886,negative regulation of bacterial-type flagellum-dependent cell motility|cell adhesion involved in single-species biofilm formation|diguanylate cyclase activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9CQJ9
A0A7U9CJ63,GO:0016651|GO:0051537|GO:0005737|GO:0046872,"oxidoreductase activity, acting on NAD(P)H|2 iron, 2 sulfur cluster binding|cytoplasm|metal ion binding",https://www.uniprot.org/uniprotkb/A0A7U9CJ63
A0A7U9GSS7,GO:0006417|GO:0016989|GO:0005886,regulation of translation|sigma factor antagonist activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9GSS7
A0A7U9CLH2,GO:0043604|GO:0003824|GO:0031177|GO:0005829|GO:0043041|GO:0044550,amide biosynthetic process|catalytic activity|phosphopantetheine binding|cytosol|amino acid activation for nonribosomal peptide biosynthetic process|secondary metabolite biosynthetic process,https://www.uniprot.org/uniprotkb/A0A7U9CLH2
A0A7U9GU74,GO:1902201|GO:0043709|GO:0052621|GO:0005886,negative regulation of bacterial-type flagellum-dependent cell motility|cell adhesion involved in single-species biofilm formation|diguanylate cyclase activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9GU74
A0A7U9GTT5,GO:0010253|GO:0010280|GO:0010315|GO:0051555|GO:0008460|GO:0050377,"UDP-rhamnose biosynthetic process|UDP-L-rhamnose synthase activity|auxin export across the plasma membrane|flavonol biosynthetic process|dTDP-glucose 4,6-dehydratase activity|UDP-glucose 4,6-dehydratase activity",https://www.uniprot.org/uniprotkb/A0A7U9GTT5
A0A7U9CMS3,GO:0046166|GO:0004807|GO:0005829|GO:0006094|GO:0006096|GO:0019563,glyceraldehyde-3-phosphate biosynthetic process|triose-phosphate isomerase activity|cytosol|gluconeogenesis|glycolytic process|glycerol catabolic process,https://www.uniprot.org/uniprotkb/A0A7U9CMS3
A0A7U9GUE0,GO:0016020|GO:0046677|GO:0022857,membrane|response to antibiotic|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9GUE0
A0A7U9CR72,GO:0006508|GO:0008233|GO:0005737|GO:0019172|GO:0019243,proteolysis|peptidase activity|cytoplasm|glyoxalase III activity|methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,https://www.uniprot.org/uniprotkb/A0A7U9CR72
A0A7U9GT53,GO:0000976|GO:0000156|GO:0006355|GO:0005829|GO:0032993,transcription cis-regulatory region binding|phosphorelay response regulator activity|regulation of DNA-templated transcription|cytosol|protein-DNA complex,https://www.uniprot.org/uniprotkb/A0A7U9GT53
A0A7U9CS20,GO:0006508|GO:0008235|GO:0008270,proteolysis|metalloexopeptidase activity|zinc ion binding,https://www.uniprot.org/uniprotkb/A0A7U9CS20
A0A7U9CLX4,GO:0016020,membrane,https://www.uniprot.org/uniprotkb/A0A7U9CLX4
A0A7U9GTB4,GO:0005886|GO:0022857,plasma membrane|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9GTB4
A0A7U9CRP6,GO:0000976|GO:0000156|GO:0006355|GO:0005829|GO:0032993,transcription cis-regulatory region binding|phosphorelay response regulator activity|regulation of DNA-templated transcription|cytosol|protein-DNA complex,https://www.uniprot.org/uniprotkb/A0A7U9CRP6
A0A7U9CKM2,GO:1990961|GO:0005886|GO:0015385,xenobiotic detoxification by transmembrane export across the plasma membrane|plasma membrane|sodium:proton antiporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CKM2
A0A7U9CLI3,GO:0016887|GO:0005886|GO:0005524|GO:0015444,ATP hydrolysis activity|plasma membrane|ATP binding|P-type magnesium transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CLI3
A0A7U9CP83,GO:0009089|GO:0008837|GO:0005829,lysine biosynthetic process via diaminopimelate|diaminopimelate epimerase activity|cytosol,https://www.uniprot.org/uniprotkb/A0A7U9CP83
A0A7U9GRG8,GO:0003824|GO:0031177,catalytic activity|phosphopantetheine binding,https://www.uniprot.org/uniprotkb/A0A7U9GRG8
A0A7U9GRL7,GO:0003723|GO:0002128|GO:0052665|GO:0005829,RNA binding|tRNA nucleoside ribose methylation|obsolete tRNA (uracil-2'-O-)-methyltransferase activity|cytosol,https://www.uniprot.org/uniprotkb/A0A7U9GRL7
A0A7U9CSD0,GO:0050124|GO:0046380,N-acylneuraminate-9-phosphatase activity|N-acetylneuraminate biosynthetic process,https://www.uniprot.org/uniprotkb/A0A7U9CSD0
A0A7U9CUD3,GO:0004777|GO:0005829|GO:0009450,succinate-semialdehyde dehydrogenase (NAD+) activity|cytosol|gamma-aminobutyric acid catabolic process,https://www.uniprot.org/uniprotkb/A0A7U9CUD3
A0A7U9GUG5,GO:0008812|GO:0050660|GO:0019285,choline dehydrogenase activity|flavin adenine dinucleotide binding|glycine betaine biosynthetic process from choline,https://www.uniprot.org/uniprotkb/A0A7U9GUG5
A0A7U9GSR7,GO:0005576,extracellular region,https://www.uniprot.org/uniprotkb/A0A7U9GSR7
A0A7U9GV98,GO:0004519|GO:0051539|GO:0016829|GO:0003677|GO:0006285|GO:0003906|GO:0019104|GO:0046872,"endonuclease activity|4 iron, 4 sulfur cluster binding|lyase activity|DNA binding|base-excision repair, AP site formation|DNA-(apurinic or apyrimidinic site) endonuclease activity|DNA N-glycosylase activity|metal ion binding",https://www.uniprot.org/uniprotkb/A0A7U9GV98
A0A7U9CQM2,GO:0003864|GO:0000287|GO:0008168|GO:0005737|GO:0015940|GO:0032259,3-methyl-2-oxobutanoate hydroxymethyltransferase activity|magnesium ion binding|methyltransferase activity|cytoplasm|pantothenate biosynthetic process|methylation,https://www.uniprot.org/uniprotkb/A0A7U9CQM2
A0A7U9GT94,GO:0043190|GO:0015920|GO:0140359,ATP-binding cassette (ABC) transporter complex|lipopolysaccharide transport|ABC-type transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9GT94
A0A7U9CQE0,GO:0000428|GO:0016987|GO:0003677|GO:0006352,DNA-directed RNA polymerase complex|sigma factor activity|DNA binding|DNA-templated transcription initiation,https://www.uniprot.org/uniprotkb/A0A7U9CQE0
A0A7U9CU77,GO:0009058|GO:0008483|GO:0030170,biosynthetic process|transaminase activity|pyridoxal phosphate binding,https://www.uniprot.org/uniprotkb/A0A7U9CU77
A0A7U9GT73,GO:0004777|GO:0005829|GO:0009450,succinate-semialdehyde dehydrogenase (NAD+) activity|cytosol|gamma-aminobutyric acid catabolic process,https://www.uniprot.org/uniprotkb/A0A7U9GT73
A0A7U9CJE7,GO:0016298,lipase activity,https://www.uniprot.org/uniprotkb/A0A7U9CJE7
A0A7U9GSM6,GO:0003700|GO:0009058|GO:0030170|GO:0003677,DNA-binding transcription factor activity|biosynthetic process|pyridoxal phosphate binding|DNA binding,https://www.uniprot.org/uniprotkb/A0A7U9GSM6
A0A7U9CIU5,GO:0004521|GO:0006402|GO:0006415,RNA endonuclease activity|mRNA catabolic process|translational termination,https://www.uniprot.org/uniprotkb/A0A7U9CIU5
A0A7U9CP33,GO:0005886|GO:0022857,plasma membrane|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CP33
A0A7U9CRH5,GO:0015562|GO:1990281,efflux transmembrane transporter activity|efflux pump complex,https://www.uniprot.org/uniprotkb/A0A7U9CRH5
A0A7U9GRH0,GO:0031405|GO:0004742|GO:0045254|GO:0005737|GO:0006086|GO:0006096,lipoic acid binding|dihydrolipoyllysine-residue acetyltransferase activity|pyruvate dehydrogenase complex|cytoplasm|acetyl-CoA biosynthetic process from pyruvate|glycolytic process,https://www.uniprot.org/uniprotkb/A0A7U9GRH0
A0A7U9CNQ2,GO:0008757|GO:0032259,S-adenosylmethionine-dependent methyltransferase activity|methylation,https://www.uniprot.org/uniprotkb/A0A7U9CNQ2
A0A7U9CPF2,GO:0070324|GO:0005737|GO:0042403,thyroid hormone binding|cytoplasm|thyroid hormone metabolic process,https://www.uniprot.org/uniprotkb/A0A7U9CPF2
A0A7U9GSW1,GO:0008168|GO:0030206|GO:0008610|GO:0005886|GO:0071770,methyltransferase activity|chondroitin sulfate biosynthetic process|lipid biosynthetic process|plasma membrane|DIM/DIP cell wall layer assembly,https://www.uniprot.org/uniprotkb/A0A7U9GSW1
A0A7U9CN13,GO:0034053|GO:0034220|GO:0045490|GO:0005886|GO:0005576|GO:0030570|GO:0020002,symbiont-mediated perturbation of host defense-related programmed cell death|monoatomic ion transmembrane transport|pectin catabolic process|plasma membrane|extracellular region|pectate lyase activity|host cell plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9CN13
A0A7U9GV55,GO:0045548|GO:0044550,phenylalanine ammonia-lyase activity|secondary metabolite biosynthetic process,https://www.uniprot.org/uniprotkb/A0A7U9GV55
A0A7U9GSC7,GO:0015171|GO:0005886,amino acid transmembrane transporter activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9GSC7
A0A7U9GVI5,GO:0000215|GO:0006388|GO:0003950,"tRNA 2'-phosphotransferase activity|tRNA splicing, via endonucleolytic cleavage and ligation|NAD+-protein poly-ADP-ribosyltransferase activity",https://www.uniprot.org/uniprotkb/A0A7U9GVI5
A0A7U9CT83,GO:0016042|GO:0016787,lipid catabolic process|hydrolase activity,https://www.uniprot.org/uniprotkb/A0A7U9CT83
A0A7U9CTA6,GO:0006730|GO:0006729|GO:0008270|GO:0005737|GO:0005525|GO:0003934|GO:0046654,one-carbon metabolic process|tetrahydrobiopterin biosynthetic process|zinc ion binding|cytoplasm|GTP binding|GTP cyclohydrolase I activity|tetrahydrofolate biosynthetic process,https://www.uniprot.org/uniprotkb/A0A7U9CTA6
A0A7U9GSP0,GO:0009055|GO:0005886|GO:0005506|GO:0020037|GO:0022904,electron transfer activity|plasma membrane|iron ion binding|heme binding|respiratory electron transport chain,https://www.uniprot.org/uniprotkb/A0A7U9GSP0
A0A7U9GTS0,GO:0006629|GO:0016020,lipid metabolic process|membrane,https://www.uniprot.org/uniprotkb/A0A7U9GTS0
A0A7U9CR36,GO:0044780|GO:0005829|GO:0071973,bacterial-type flagellum assembly|cytosol|bacterial-type flagellum-dependent cell motility,https://www.uniprot.org/uniprotkb/A0A7U9CR36
A0A7U9GUE5,GO:0005829,cytosol,https://www.uniprot.org/uniprotkb/A0A7U9GUE5
A0A7U9CRD7,GO:0002196|GO:0004812|GO:0005524|GO:0043039|GO:0046872,Ser-tRNA(Ala) hydrolase activity|aminoacyl-tRNA ligase activity|ATP binding|tRNA aminoacylation|metal ion binding,https://www.uniprot.org/uniprotkb/A0A7U9CRD7
A0A7U9CM21,GO:0016787|GO:0016831|GO:1901360|GO:0019748|GO:0005829,hydrolase activity|carboxy-lyase activity|obsolete organic cyclic compound metabolic process|secondary metabolic process|cytosol,https://www.uniprot.org/uniprotkb/A0A7U9CM21
A0A7U9GU47,GO:0043565|GO:0009007|GO:0009307|GO:0006298|GO:1904047|GO:0032259,sequence-specific DNA binding|site-specific DNA-methyltransferase (adenine-specific) activity|DNA restriction-modification system|mismatch repair|S-adenosyl-L-methionine binding|methylation,https://www.uniprot.org/uniprotkb/A0A7U9GU47
A0A7U9CNV2,GO:0008812|GO:0050660|GO:0019285,choline dehydrogenase activity|flavin adenine dinucleotide binding|glycine betaine biosynthetic process from choline,https://www.uniprot.org/uniprotkb/A0A7U9CNV2
A0A7U9CS79,GO:0005829|GO:0005960|GO:0019464,cytosol|glycine cleavage complex|glycine decarboxylation via glycine cleavage system,https://www.uniprot.org/uniprotkb/A0A7U9CS79
A0A7U9CSK5,GO:0001147|GO:0004386|GO:0006369,transcription termination site sequence-specific DNA binding|helicase activity|termination of RNA polymerase II transcription,https://www.uniprot.org/uniprotkb/A0A7U9CSK5
A0A7U9CMD6,GO:0016491|GO:0005737,oxidoreductase activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A7U9CMD6
A0A7U9CU25,GO:0006696|GO:0016020|GO:0000248|GO:0000254|GO:0033490|GO:0000170|GO:0030148|GO:0005506|GO:0042284,ergosterol biosynthetic process|membrane|C-5 sterol desaturase activity|C-4 methylsterol oxidase activity|cholesterol biosynthetic process via lathosterol|sphingosine hydroxylase activity|sphingolipid biosynthetic process|iron ion binding|sphingolipid delta-4 desaturase activity,https://www.uniprot.org/uniprotkb/A0A7U9CU25
A0A7U9CR52,GO:0000329|GO:0050839|GO:0030198|GO:0005615|GO:0031012|GO:0007155,fungal-type vacuole membrane|cell adhesion molecule binding|extracellular matrix organization|extracellular space|extracellular matrix|cell adhesion,https://www.uniprot.org/uniprotkb/A0A7U9CR52
A0A7U9GQH8,GO:0043565|GO:0009007|GO:0009307|GO:0006298|GO:1904047|GO:0032259,sequence-specific DNA binding|site-specific DNA-methyltransferase (adenine-specific) activity|DNA restriction-modification system|mismatch repair|S-adenosyl-L-methionine binding|methylation,https://www.uniprot.org/uniprotkb/A0A7U9GQH8
A0A7U9GTF4,GO:0016020|GO:0015772|GO:0015288,membrane|oligosaccharide transport|porin activity,https://www.uniprot.org/uniprotkb/A0A7U9GTF4
A0A7U9CLL8,GO:0017038|GO:0005886,protein import|plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9CLL8
A0A7U9CNU4,GO:0006751|GO:0003839|GO:0061928|GO:0005737,glutathione catabolic process|gamma-glutamylcyclotransferase activity|glutathione specific gamma-glutamylcyclotransferase activity|cytoplasm,https://www.uniprot.org/uniprotkb/A0A7U9CNU4
A0A7U9CSF8,GO:0005886|GO:0022857,plasma membrane|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CSF8
A0A7U9GSM8,GO:0004030|GO:0004777,aldehyde dehydrogenase [NAD(P)+] activity|succinate-semialdehyde dehydrogenase (NAD+) activity,https://www.uniprot.org/uniprotkb/A0A7U9GSM8
A0A7U9GST0,GO:0016887|GO:0045261|GO:0005737|GO:0005524|GO:0030254|GO:0030257|GO:0046933,"ATP hydrolysis activity|proton-transporting ATP synthase complex, catalytic core F(1)|cytoplasm|ATP binding|protein secretion by the type III secretion system|type III protein secretion system complex|proton-transporting ATP synthase activity, rotational mechanism",https://www.uniprot.org/uniprotkb/A0A7U9GST0
A0A7U9GU44,GO:0016491|GO:0044281,oxidoreductase activity|small molecule metabolic process,https://www.uniprot.org/uniprotkb/A0A7U9GU44
A0A7U9CWB8,GO:0009273|GO:0016779|GO:0005886,peptidoglycan-based cell wall biogenesis|nucleotidyltransferase activity|plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9CWB8
A0A7U9GTY3,GO:0051287|GO:0008720,NAD binding|D-lactate dehydrogenase activity,https://www.uniprot.org/uniprotkb/A0A7U9GTY3
A0A7U9CR44,GO:0009097|GO:0006567|GO:0006565|GO:0004794|GO:0003941,isoleucine biosynthetic process|threonine catabolic process|L-serine catabolic process|threonine deaminase activity|L-serine ammonia-lyase activity,https://www.uniprot.org/uniprotkb/A0A7U9CR44
A0A7U9CR99,GO:1901223|GO:0005829,negative regulation of non-canonical NF-kappaB signal transduction|cytosol,https://www.uniprot.org/uniprotkb/A0A7U9CR99
A0A7U9CNZ3,GO:0004386|GO:0016887|GO:0003677|GO:0005524,helicase activity|ATP hydrolysis activity|DNA binding|ATP binding,https://www.uniprot.org/uniprotkb/A0A7U9CNZ3
A0A7U9CN23,GO:0003774|GO:0050918|GO:0030254|GO:0009425|GO:0071978,cytoskeletal motor activity|positive chemotaxis|protein secretion by the type III secretion system|bacterial-type flagellum basal body|bacterial-type flagellum-dependent swarming motility,https://www.uniprot.org/uniprotkb/A0A7U9CN23
A0A7U9GTB3,GO:0005886,plasma membrane,https://www.uniprot.org/uniprotkb/A0A7U9GTB3
A0A7U9CJP5,GO:0009401|GO:0090563|GO:0005886|GO:0005351|GO:0022877,phosphoenolpyruvate-dependent sugar phosphotransferase system|protein-phosphocysteine-sugar phosphotransferase activity|plasma membrane|carbohydrate:proton symporter activity|protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CJP5
A0A7U9CTC4,GO:0071281|GO:0006826|GO:0015086|GO:0030026|GO:0005886|GO:0005384,cellular response to iron ion|iron ion transport|cadmium ion transmembrane transporter activity|intracellular manganese ion homeostasis|plasma membrane|manganese ion transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CTC4
A0A7U9CMV9,GO:0034220|GO:0000155|GO:0005886|GO:0005524,monoatomic ion transmembrane transport|phosphorelay sensor kinase activity|plasma membrane|ATP binding,https://www.uniprot.org/uniprotkb/A0A7U9CMV9
A0A7U9CR35,GO:0004022|GO:0008270|GO:0005737,alcohol dehydrogenase (NAD+) activity|zinc ion binding|cytoplasm,https://www.uniprot.org/uniprotkb/A0A7U9CR35
A0A7U9CYA6,GO:0006541|GO:0006598|GO:0016740|GO:0033969|GO:0005829,glutamine metabolic process|polyamine catabolic process|transferase activity|gamma-glutamyl-gamma-aminobutyrate hydrolase activity|cytosol,https://www.uniprot.org/uniprotkb/A0A7U9CYA6
A0A7U9CQG8,GO:0043604|GO:0003824|GO:0031177|GO:0005829|GO:0043041|GO:0044550,amide biosynthetic process|catalytic activity|phosphopantetheine binding|cytosol|amino acid activation for nonribosomal peptide biosynthetic process|secondary metabolite biosynthetic process,https://www.uniprot.org/uniprotkb/A0A7U9CQG8
A0A7U9CTL8,GO:0009279|GO:0015627|GO:0030254|GO:0030257,cell outer membrane|type II protein secretion system complex|protein secretion by the type III secretion system|type III protein secretion system complex,https://www.uniprot.org/uniprotkb/A0A7U9CTL8
A0A7U9GSN8,NA,NA,https://www.uniprot.org/uniprotkb/A0A7U9GSN8
A0A7U9GT65,GO:0051213|GO:0017000,dioxygenase activity|antibiotic biosynthetic process,https://www.uniprot.org/uniprotkb/A0A7U9GT65
A0A7U9CPB1,GO:0003723|GO:1990904|GO:0005737|GO:0046872,RNA binding|ribonucleoprotein complex|cytoplasm|metal ion binding,https://www.uniprot.org/uniprotkb/A0A7U9CPB1
A0A7U9CR18,GO:0003824|GO:0031177|GO:0005829|GO:0043041|GO:0044550,catalytic activity|phosphopantetheine binding|cytosol|amino acid activation for nonribosomal peptide biosynthetic process|secondary metabolite biosynthetic process,https://www.uniprot.org/uniprotkb/A0A7U9CR18
A0A7U9CSU1,GO:0005886|GO:0022857,plasma membrane|transmembrane transporter activity,https://www.uniprot.org/uniprotkb/A0A7U9CSU1
